device,router,connect_at,disconnect_at,lat,lng
7501,Yurt_A5_107_64:52,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8925597,29.3821817
7085,Yurt_B8_117_5d:c2,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8935108,29.3806947
306,LC_Ontaraf_Outway_a9:39,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8916292,29.3771303
309,Yurt_B8_304_63:e6,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8938689,29.3809913
341,Yurt_B1_107_5e:0c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8928594,29.3809886
318,Yurt_B10_219_64:10,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8909828,29.3829247
8322,UC_kubbe_merdiven_a4:a5,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8913996,29.3799555
416,Yurt_B1_110_ff:fc,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8924983,29.3810666
450,Yurt_B10_203_59:24,2016-05-08 00:08:00,2016-05-08 02:39:00,40.8910166,29.3833481
434,Yurt_B8_2053_59:40,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8936324,29.3807498
414,FENS_Teras_Outway_ba:1a,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8913565,29.3789192
12427,Yurt_A6_2028_63:f4,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8927356,29.3815402
477,Yurt_B6_104_59:d2,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8928515,29.3811099
568,FASS_1045_3b:c0,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8908297,29.3782336
524,Yurt_A1_G_03_f8:35,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8918924,29.3819134
538,Yurt_B9_009_5f:70,2016-05-08 00:08:00,2016-05-08 01:59:00,40.8942319,29.3807449
628,Yurt_Cafe1_35:f7,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8917931,29.3813097
726,Main_Gate_e4:b0,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8897876,29.3739547
862,Yurt_A6_106_74:1e,2016-05-08 00:08:00,2016-05-08 02:19:00,40.8924344,29.3817569
750,Yurt_B3_219_e4:84,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8912151,29.3817692
789,FMAN_mdbf_onu_c4:04,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8914113,29.3789841
773,Yurt_A2_G_003_47:cf,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8919201,29.3823708
826,Yurt_A6_1028_70:60,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8926611,29.381405
922,Yurt_B9_309_63:5c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8942489,29.3806703
16023,Yurt_B8_2053_59:40,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8936324,29.3807498
11900,FMAN_G042_7b:6c,2016-05-08 00:08:00,2016-05-08 00:18:00,,
11825,Yurt_B4_105_107_AP2_5a:82,2016-05-08 00:08:00,2016-05-08 05:20:00,40.8913102,29.3827014
1134,Yurt_B6_007_64:04,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8927178,29.3811884
1172,Yurt_A3_T_309_f8:40,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8924809,29.3833403
11905,Yurt_B5_307_62:96,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8920494,29.380624
1127,UC_1006_eb:19,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8922215,29.3795438
1206,Yurt_B3_225_74:aa,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8911029,29.3819004
1210,Yurt_A2_T_309_f7:7e,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8923437,29.3822749
1253,FMAN_G062_58:f2,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8918962,29.3786444
1225,D2_2037_d4:f2,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917851,29.3825736
12963,Yurt_A4_107_64:0a,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8927206,29.3826588
1324,Yurt_A4_2020_5e:e6,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8928006,29.3827207
6550,Yurt_B3_209_74:70,2016-05-08 00:08:00,2016-05-08 12:23:00,40.8911322,29.3813333
1234,Yurt_B6_011_64:78,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8929272,29.38122
11912,Yurt_B9_117_63:48,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8942655,29.3804906
1372,Yurt_B11_1030_63:2a,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8907988,29.3830067
1318,Yurt_A5_105_d3:68,2016-05-08 00:08:00,2016-05-08 09:31:00,40.8927112,29.3821344
1320,Yurt_A2_S_209_f8:43,2016-05-08 00:08:00,2016-05-08 00:58:00,40.8923583,29.3824532
1427,Yurt_B6_303_59:34,2016-05-08 00:08:00,2016-05-08 01:38:00,40.8928906,29.3809673
1421,UC_1006_eb:19,2016-05-08 00:08:00,2016-05-08 00:58:00,40.8922215,29.3795438
14744,FENS_ustkapi_d4:eb,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8910155,29.379683
1526,Yurt_A1_F_103_f8:5c,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8919224,29.3820836
13320,Yurt_G_G01_0a:66,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8916234,29.3834917
1476,Yurt_A1_G_Mutfak_f8:5d,2016-05-08 00:08:00,2016-05-08 01:59:00,40.8921986,29.3817333
1485,Yurt_Cafe1_35:f7,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917931,29.3813097
1566,Yurt_B3_225_74:aa,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8911029,29.3819004
5904,Yurt_B1_209_62:e2,2016-05-08 00:08:00,2016-05-08 00:58:00,40.892649,29.3812167
1602,Yurt_B10_2030_71:98,2016-05-08 00:08:00,2016-05-08 01:48:00,40.8912008,29.3831087
9856,Yurt_A2_G_1020_5d:fc,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8942777,29.3810554
1636,Yurt_B10_203_59:24,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8910166,29.3833481
11923,Yurt_A1_G_Mutfak_f8:5d,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8921986,29.3817333
16365,Yurt_A1_G_027_62:0a,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8918919,29.3818617
1679,Yurt_A4_3022_63:88,2016-05-08 00:08:00,2016-05-08 00:58:00,40.892906,29.3826768
1723,Main_Gate_e4:b0,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8897876,29.3739547
1726,Yurt_A4_308_5b:04,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8926558,29.3827778
11698,Yurt_A3_F_1021_5a:88,2016-05-08 00:08:00,2016-05-08 01:28:00,40.892241,29.3830936
14139,Yurt_B3_007_64:90,2016-05-08 00:08:00,2016-05-08 01:08:00,40.8910343,29.3811708
1735,SNM_G150_33:cd,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8898803,29.3790868
1809,Yurt_B10_303_64:30,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8910154,29.383399
1816,Yurt_A2_T_3023_5b:84,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8920279,29.3826785
1839,Yurt_B9_009_5f:70,2016-05-08 00:08:00,2016-05-08 06:30:00,40.8942319,29.3807449
1833,Yurt_A4_308_5b:04,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8926558,29.3827778
11703,Yurt_B9_117_63:48,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8942655,29.3804906
1918,Yurt_B1_110_ff:fc,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8924983,29.3810666
1987,Yurt_B11_117_74:16,2016-05-08 00:08:00,2016-05-08 06:00:00,40.8907157,29.3831524
1884,Yurt_B10_2030_71:98,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8912008,29.3831087
2042,Yurt_B1_209_62:e2,2016-05-08 00:08:00,2016-05-08 00:38:00,40.892649,29.3812167
2061,Yurt_B6_319_5d:d2,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8929168,29.3814704
2062,Yurt_B2_105_74:a8,2016-05-08 00:08:00,2016-05-08 02:39:00,40.8924178,29.3802534
2049,Yurt_A4_107_64:0a,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8927206,29.3826588
15296,Yurt_A6_203_62:20,2016-05-08 00:08:00,2016-05-08 01:18:00,40.8927851,29.3816755
2076,Yurt_B4_114_115_AP4_86:40,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8915915,29.3825622
2029,FMAN_Teras_Outway_cc:7c,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8908022,29.3782272
2129,Yurt_B8_309_64:aa,2016-05-08 00:08:00,2016-05-08 01:48:00,40.8935179,29.3810673
2130,Yurt_B6_303_59:34,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8928906,29.3809673
2106,Yurt_B8_304_63:e6,2016-05-08 00:08:00,2016-05-08 01:28:00,40.8938689,29.3809913
2133,Yurt_B9_004_02:ac,2016-05-08 00:08:00,2016-05-08 00:38:00,40.894234,29.3804417
2175,Yurt_B8_209_63:cc,2016-05-08 00:08:00,2016-05-08 07:51:00,40.8937486,29.3807832
2176,Yurt_A4_103_63:ba,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8928857,29.3824995
2178,Yurt_B7_2053_63:e2,2016-05-08 00:08:00,2016-05-08 01:28:00,40.8929525,29.3819474
15369,Yurt_B8_3053_64:9e,2016-05-08 00:08:00,2016-05-08 00:28:00,40.893638,29.3811309
2330,Yurt_A4_2020_5e:e6,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8928006,29.3827207
13213,Yurt_F_G02_01:4c,2016-05-08 00:08:00,2016-05-08 00:58:00,40.891399,29.3835996
2334,Yurt_A2_S_205 _ca:69,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8920702,29.382517
11946,Yurt_A4_G003_62:66,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8928365,29.3827322
2422,Yurt_B9_109_63:8c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8941859,29.3807441
17635,Main_Gate_e4:b0,2016-05-08 00:08:00,2016-05-08 01:18:00,40.8897876,29.3739547
2447,Yurt_A5_209_63:62,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8925543,29.3824349
17513,Yurt_B2_005_07:5e,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8926537,29.3802157
15979,FASS_1076_3c:40,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8905586,29.3787442
12259,Yurt_D1A_209_64:8c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8914002,29.3819022
2592,FENS_2047_18:3e,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8906782,29.3793317
2610,Yurt_Cafe1_35:f7,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917931,29.3813097
2612,Yurt_B7_304_62:22,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8928759,29.3817995
17341,Yurt_B9_218_63:66,2016-05-08 00:08:00,2016-05-08 00:18:00,40.89429,29.3804949
2518,Yurt_A2_T_3023_5b:84,2016-05-08 00:08:00,2016-05-08 00:58:00,40.8920279,29.3826785
2644,Yurt_D1A_209_64:8c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8914002,29.3819022
2812,D2_2037_d4:f2,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917851,29.3825736
5546,Main_Gate_e4:b0,2016-05-08 00:08:00,2016-05-08 02:39:00,40.8897876,29.3739547
11230,Yurt_A4_G003_62:66,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8928365,29.3827322
15301,Yurt_B2_009_74:a0,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8925279,29.3803587
13726,Yurt_A3_F_106_47:d9,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8924542,29.3826751
2983,Yurt_B8_209_63:cc,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8937486,29.3807832
2921,Yurt_A5_005_08:20,2016-05-08 00:08:00,2016-05-08 00:18:00,,
2976,Yurt_B5_211_74:52,2016-05-08 00:08:00,2016-05-08 02:39:00,40.8920739,29.380988
3050,Yurt_D1B_219_64:5a,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8918829,29.3810603
3029,Yurt_B6_303_59:34,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8928906,29.3809673
6816,Yurt_B7_117_5c:50,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8929722,29.382149
12468,Yurt_B2_211_60:80,2016-05-08 00:08:00,2016-05-08 08:11:00,40.8925599,29.380639
11841,Yurt_B2_206_59:70,2016-05-08 00:08:00,2016-05-08 05:30:00,40.8925586,29.3804845
3096,Yurt_A2_F_1111_47:d6,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8919999,29.3824433
3105,Yurt_B4_K1_AP3_85:d2,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8914578,29.3824252
3121,Yurt_B8_209_63:cc,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8937486,29.3807832
8743,FASS_G056_92:7e,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8904294,29.378235
11983,Yurt_Cafe1_35:f7,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917931,29.3813097
10970,Yurt_B11_215_8e:8b,2016-05-08 00:08:00,2016-05-08 00:48:00,40.890668,29.3830807
11798,Yurt_B8_3053_64:9e,2016-05-08 00:08:00,2016-05-08 00:48:00,40.893638,29.3811309
10067,UC_1006_eb:19,2016-05-08 00:08:00,2016-05-08 01:28:00,40.8922215,29.3795438
3346,Yurt_A3_G_004_47:83,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8924407,29.3828527
3406,Yurt_A1_G_03_f8:35,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8918924,29.3819134
13444,Yurt_B7_011_08:84,2016-05-08 00:08:00,2016-05-08 00:28:00,,
16422,Yurt_B9_004_71:ca,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8941378,29.3806375
3439,Yurt_B8_304_63:e6,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8938689,29.3809913
3471,Yurt_B7_3053_62:be,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8933065,29.3820969
3473,Yurt_B9_117_63:48,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8942655,29.3804906
3481,Yurt_B6_203_74:1c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8927507,29.381207
3531,Yurt_B9_009_5f:70,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8942319,29.3807449
11996,Yurt_F_G08_07:f4,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8914371,29.38332
13735,Yurt_A4_308_5b:04,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8926558,29.3827778
3503,Yurt_A2_T_3023_5b:84,2016-05-08 00:08:00,2016-05-08 00:58:00,40.8920279,29.3826785
15340,FMAN_2085_90:a7,2016-05-08 00:08:00,2016-05-08 00:58:00,40.8922106,29.3792929
3716,Piazza_Cafe_7b:f7,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8918525,29.3814655
3812,Yurt_B1_007_5a:78,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8926823,29.3809213
3834,Yurt_B9_109_63:8c,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8941859,29.3807441
9615,FENS_Teras_Outway_ba:1a,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8913565,29.3789192
3914,Yurt_B11_2030_5d:f8,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8905651,29.3827854
3880,Yurt_B3_117_72:0c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8907933,29.3820253
3954,Yurt_B7_1039_63:10,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8932463,29.3820847
3846,Yurt_B5_207_5b:d8,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8922157,29.381065
4061,Yurt_A2_S_2020_5b:54,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8922327,29.38282
4062,UC_Akbankoutdoor_d5:02,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917294,29.3794257
12386,D2_2037_d4:f2,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8917851,29.3825736
4145,FASS_1076_3c:40,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8905586,29.3787442
8927,Yurt_B9_319_5c:46,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8944974,29.3803707
4333,Yurt_A6_308_73:4e,2016-05-08 00:08:00,2016-05-08 00:58:00,40.8924527,29.3816769
11653,Yurt_B2_211_60:80,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8925599,29.380639
13748,Yurt_A6_308_73:4e,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8924527,29.3816769
4252,Yurt_A6_208_74:1a,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8925294,29.3819535
4332,Yurt_A6_303_63:c0,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8928123,29.3816709
12019,Yurt_D1A_209_64:8c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8914002,29.3819022
4206,Yurt_B4_004-006_AP3_84:84,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8912961,29.382586
4459,Yurt_G_G09_fc:01,2016-05-08 00:08:00,2016-05-08 00:18:00,40.891114,29.3834486
10428,Yurt_B9_218_63:66,2016-05-08 00:08:00,2016-05-08 01:18:00,40.89429,29.3804949
4427,Yurt_B1_107_5e:0c,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8928594,29.3809886
4484,Yurt_Cafe1_35:f7,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917931,29.3813097
16221,Yurt_A6_106_74:1e,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8924344,29.3817569
11503,FMAN_1014_34:9b,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8918702,29.3786868
4493,Yurt_A6_G028_64:5e,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8926447,29.3815286
4498,Yurt_B8_219_64:2e,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8934686,29.3808477
4565,D2_1012_a9:3b,2016-05-08 00:08:00,2016-05-08 00:38:00,40.8916654,29.3827355
4624,Yurt_B9_319_5c:46,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8944974,29.3803707
4629,Yurt_B1_Kat2_212 n_af:c9,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8926012,29.3807718
4667,Yurt_A2_S_204_f8:39,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8922592,29.3821769
4710,Yurt_B11_203_62:2a,2016-05-08 00:08:00,2016-05-08 02:39:00,40.8907774,29.382808
11570,UC_Starbucks_d5:3d,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8917016,29.3801932
4747,Yurt_B11_215_8e:8b,2016-05-08 00:08:00,2016-05-08 02:49:00,40.890668,29.3830807
4839,Yurt_B1_107_5e:0c,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8928594,29.3809886
4919,Yurt_B2_117_74:6a,2016-05-08 00:08:00,2016-05-08 12:53:00,40.8924083,29.3807481
8771,Yurt_B1_110_ff:fc,2016-05-08 00:08:00,2016-05-08 03:49:00,40.8924983,29.3810666
4986,Main_Gate_e4:b0,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8897876,29.3739547
12291,Yurt_B3_209_74:70,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8911322,29.3813333
4978,Yurt_A2_S_2020_5b:54,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8922327,29.38282
5052,Yurt_A4_2020_5e:e6,2016-05-08 00:08:00,2016-05-08 00:48:00,40.8928006,29.3827207
6712,Yurt_B11_117_74:16,2016-05-08 00:08:00,2016-05-08 00:58:00,40.8907157,29.3831524
5146,BM_IT_Outway_cc:3c,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8897997,29.3772394
5117,Yurt_A6_1028_70:60,2016-05-08 00:08:00,2016-05-08 00:28:00,40.8926611,29.381405
5121,Yurt_A3_F_1021_5a:88,2016-05-08 00:08:00,2016-05-08 00:18:00,40.892241,29.3830936
11574,Yurt_B6_117_56:c4,2016-05-08 00:08:00,2016-05-08 00:18:00,40.8928568,29.3813787
4650,Yurt_G_G09_fc:01,2016-05-08 00:08:00,2016-05-09 00:11:00,40.891114,29.3834486
6391,CP_G078_Koridor_e4:0a,2016-05-08 00:08:00,2016-05-12 00:08:00,40.8885558,29.3799841
12387,Karakoy_1.Asma_Kat_e5:7a,2016-05-08 00:16:00,2016-05-08 00:26:00,,
14272,Yurt_A4_3022_63:88,2016-05-08 00:18:00,2016-05-08 08:21:00,40.892906,29.3826768
14,Yurt_B8_1049_63:de,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8938447,29.381005
6424,Yurt_G_G05_09:fa,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8917692,29.3831792
69,Yurt_A3_G_006_62:62,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8921866,29.3829386
16388,Yurt_D1B_218_e5:88,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8919709,29.3814396
164,Yurt_B6_307_64:14,2016-05-08 00:18:00,2016-05-08 00:38:00,40.8933247,29.3810708
209,Yurt_A6_3028_64:70,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8926733,29.3813851
9251,Yurt_B5_1034_61:ca,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8920702,29.3810583
225,Yurt_B3_225_74:aa,2016-05-08 00:18:00,2016-05-08 00:38:00,40.8911029,29.3819004
7501,Yurt_A5_005_08:20,2016-05-08 00:18:00,2016-05-08 00:48:00,,
306,LC_1020_90:6f,2016-05-08 00:18:00,2016-05-08 00:58:00,40.8916058,29.3776663
341,Yurt_B1_107_5e:0c,2016-05-08 00:18:00,2016-05-08 01:28:00,40.8928594,29.3809886
318,Yurt_B10_219_64:10,2016-05-08 00:18:00,2016-05-08 01:18:00,40.8909828,29.3829247
293,Yurt_B2_117_74:6a,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8924083,29.3807481
8322,UC_merdiven_asma_tavan_eb:a8,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8912665,29.3798675
414,FMAN_Teras_Outway_cc:7c,2016-05-08 00:18:00,2016-05-08 00:48:00,40.8908022,29.3782272
12366,Yurt_Cafe2_d5:05,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8917726,29.3811259
11883,Yurt_B9_117_63:48,2016-05-08 00:18:00,2016-05-08 00:48:00,40.8942655,29.3804906
13337,Yurt_B8_011_08:92,2016-05-08 00:18:00,2016-05-08 02:49:00,40.8934888,29.3806583
492,Yurt_B4_105_107_AP2_5a:82,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8913102,29.3827014
498,Yurt_B3_103_70:7c,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8913527,29.3815534
568,FASS_G030_3c:5c,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8908208,29.3782669
672,FMAN_1133_7b:b8,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8922752,29.3779769
710,LC_1031_36:36,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8918552,29.3780251
796,Yurt_B6_307_64:14,2016-05-08 00:18:00,2016-05-08 03:29:00,40.8933247,29.3810708
805,FASS_1076_3c:40,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8905586,29.3787442
750,Yurt_B4_K2_AP3_86:16,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8913067,29.3824891
789,LC_OnMerdiven_7b:b0,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8916375,29.3781922
922,Yurt_B9_309_63:5c,2016-05-08 00:18:00,2016-05-08 00:38:00,40.8942489,29.3806703
1011,Yurt_B1_104_64:a8,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8922643,29.3813061
1031,Yurt_B4_K2_AP7_84:a0,2016-05-08 00:18:00,2016-05-08 01:59:00,40.8919108,29.3813235
1091,Yurt_B8_1049_63:de,2016-05-08 00:18:00,2016-05-08 00:58:00,40.8938447,29.381005
1134,Yurt_B6_004_64:46,2016-05-08 00:18:00,2016-05-08 00:28:00,40.89294,29.3810783
1135,Yurt_B2_305_62:68,2016-05-08 00:18:00,2016-05-08 00:58:00,40.8923782,29.3801362
1253,FMAN_1096__c4:0d,2016-05-08 00:18:00,2016-05-08 00:38:00,40.8923302,29.3792071
1225,Yurt_A1_F_106_f8:27,2016-05-08 00:18:00,2016-05-08 16:55:00,40.8922173,29.3818446
1324,Yurt_A4_2020_5e:e6,2016-05-08 00:18:00,2016-05-08 01:28:00,40.8928006,29.3827207
1334,Yurt_D1A_213_64:ac,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8916045,29.3818876
1234,Yurt_B6_011_64:78,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8929272,29.38122
11912,Yurt_B9_319_5c:46,2016-05-08 00:18:00,2016-05-08 01:48:00,40.8944974,29.3803707
1452,Yurt_A6_303_63:c0,2016-05-08 00:18:00,2016-05-08 03:19:00,40.8928123,29.3816709
1397,Yurt_B8_117_5d:c2,2016-05-08 00:18:00,2016-05-08 00:48:00,40.8935108,29.3806947
1432,Yurt_A4_G003_62:66,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8928365,29.3827322
11916,Yurt_B4_101_103_AP1_64:08,2016-05-08 00:18:00,2016-05-08 00:28:00,40.8913871,29.382149
1517,Yurt_A1_F_1026_5d:dc,2016-05-08 00:18:00,2016-05-08 02:09:00,40.8919378,29.3816857
