device,router,connect_at,disconnect_at,lat,lng
3333,Yurt_B9_2053_63:64,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8943926,29.3806796
3612,Yurt_B6_3053_5d:ca,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8931616,29.3813229
3705,Yurt_B7_210_62:ae,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8933246,29.3816665
3727,Yurt_Cafe1_35:f7,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8917931,29.3813097
19297,Yurt_A2_T_3023_5b:84,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8920279,29.3826785
3776,Yurt_G_G01_0a:1e,2016-05-29 00:07:00,2016-05-29 00:48:00,,
3767,Yurt_G_G07_09:da,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8911242,29.3835889
12012,Yurt_B4_105_107_AP2_5a:82,2016-05-29 00:07:00,2016-05-29 01:48:00,40.8913102,29.3827014
17162,Yurt_B4_114_115_AP4_86:40,2016-05-29 00:07:00,2016-05-29 00:58:00,40.8915915,29.3825622
4204,Yurt_A3_S_209_47:ce,2016-05-29 00:07:00,2016-05-29 02:09:00,40.8924522,29.3828667
8378,Yurt_B10_Kat1_AP4_86:68,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8909433,29.3829933
11353,Yurt_A6_1028_70:60,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8926611,29.381405
4203,Yurt_B3_Kat1_AP7_85:10,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8912417,29.3818043
15999,Yurt_Cafe2_d5:05,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8917726,29.3811259
11503,Yurt_A2_T_3023_5b:84,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8920279,29.3826785
4556,Yurt_A1_F_1026_5d:dc,2016-05-29 00:07:00,2016-05-29 01:08:00,40.8919378,29.3816857
13451,Fass_Otopark_7b:d0,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8888375,29.3777505
4488,Yurt_B10_KatG_AP3_06:82,2016-05-29 00:07:00,2016-05-29 01:18:00,40.8909686,29.3828831
12846,Yurt_Cafe1_35:f7,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8917931,29.3813097
4743,Yurt_B10_KatG_AP2_63:56,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8911396,29.3831529
4852,Yurt_G_G05_09:fa,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8917692,29.3831792
14615,Yurt_B11_KatG_AP1_23:cf,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8908287,29.382596
4892,Yurt_B6_104_59:d2,2016-05-29 00:07:00,2016-05-29 00:48:00,40.8928515,29.3811099
4754,Yurt_G_G10_06:48,2016-05-29 00:07:00,2016-05-29 00:48:00,40.8912087,29.3836734
16092,Yurt_Cafe1_35:f7,2016-05-29 00:07:00,2016-05-29 01:08:00,40.8917931,29.3813097
4907,Yurt_Cafe1_35:f7,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8917931,29.3813097
4908,Yurt_Cafe2_d5:05,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8917726,29.3811259
12582,Yurt_A6_2028_63:f4,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8927356,29.3815402
4919,Yurt_A2_T_3023_5b:84,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8920279,29.3826785
4973,Yurt_B8_109_62:d2,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8937367,29.3808489
12412,Yurt_B4_101_103_AP1_64:08,2016-05-29 00:07:00,2016-05-29 00:48:00,40.8913871,29.382149
11858,Yurt_A6_3028_64:70,2016-05-29 00:07:00,2016-05-29 03:29:00,40.8926733,29.3813851
8393,Yurt_B11_Kat1_AP3_74:16,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8907157,29.3831524
5046,FMAN_204_34:c4,2016-05-29 00:07:00,2016-05-29 00:58:00,40.891931,29.3790437
11395,Yurt_B10_Kat2_AP2_71:98,2016-05-29 00:07:00,2016-05-29 00:28:00,40.8912008,29.3831087
5180,Yurt_B8_109_62:d2,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8937367,29.3808489
5146,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8885083,29.3798546
20000,FMAN_Teras_Outway_cc:7c,2016-05-29 00:07:00,2016-05-29 00:18:00,40.8908022,29.3782272
18190,Karakoy_GirisKat_8a:ce,2016-05-29 00:16:00,2016-05-29 00:26:00,,
160,Yurt_A4_303_61:ea,2016-05-29 00:18:00,2016-05-29 01:18:00,40.8928166,29.3825953
218,Yurt_B11_Kat2_AP3_95:d2,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8906657,29.383107
225,Piazza_Cafe_7b:f7,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8918525,29.3814655
281,Yurt_Cafe1_35:f7,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8917931,29.3813097
82,Yurt_B10_Kat3_AP3_64:c6,2016-05-29 00:18:00,2016-05-29 00:38:00,40.890942,29.3829536
272,Yurt_B8_109_62:d2,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8937367,29.3808489
110,Yurt_B5_Kat1_AP2_63:52,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8923274,29.3812465
196,Yurt_B10_KatG_AP2_63:56,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8911396,29.3831529
457,Yurt_B4_K2_AP5_64:56,2016-05-29 00:18:00,2016-05-29 07:22:00,40.8917155,29.382123
378,Yurt_B10_Kat2_AP4_84:da,2016-05-29 00:18:00,2016-05-29 09:33:00,40.8908502,29.3830637
18790,Yurt_B9_004_71:ca,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8941378,29.3806375
9255,Yurt_B3_KatG_AP3_86:06,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8913887,29.3816673
19913,Yurt_B4_K2_AP5_64:56,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8917155,29.382123
612,Yurt_B4_012-014_AP6_62:14,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8917779,29.381839
13711,Yurt_B2_202_5d:4a,2016-05-29 00:18:00,2016-05-29 04:20:00,40.8925529,29.3801491
479,Yurt_B11_KatG_AP2_08:0c,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8906556,29.3827474
17649,SNM_F1114_d4:7e,2016-05-29 00:18:00,2016-05-29 05:51:00,40.8894802,29.379222
16359,Yurt_B8_319_5d:be,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8933421,29.3807265
671,Yurt_A5_007_59:3c,2016-05-29 00:18:00,2016-05-29 00:38:00,40.892884,29.3822161
1142,Yurt_B8_109_62:d2,2016-05-29 00:18:00,2016-05-29 02:59:00,40.8937367,29.3808489
853,Yurt_A5_309_64:7c,2016-05-29 00:18:00,2016-05-29 00:28:00,40.892745,29.3824068
1021,LC_1020_90:6f,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8916058,29.3776663
1063,CP_G078_Koridor_e4:0a,2016-05-29 00:18:00,2016-05-29 03:39:00,40.8885558,29.3799841
894,Yurt_A6_005_74:20,2016-05-29 00:18:00,2016-05-29 01:38:00,40.8925596,29.3816736
1329,Yurt_D1B_223_74:b8,2016-05-29 00:18:00,2016-05-29 00:38:00,40.89193,29.3813777
15173,Yurt_B4_K2_AP5_64:56,2016-05-29 00:18:00,2016-05-29 00:58:00,40.8917155,29.382123
1345,Yurt_B9_2053_63:64,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8943926,29.3806796
1574,Yurt_A3_G_006_62:62,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8921866,29.3829386
1567,Yurt_B4_105_107_AP2_5a:82,2016-05-29 00:18:00,2016-05-29 04:10:00,40.8913102,29.3827014
1624,Yurt_B10_Kat3_AP2_61:bc,2016-05-29 00:18:00,2016-05-29 01:18:00,40.8909511,29.3828069
1457,Yurt_B10_Kat2_AP4_84:da,2016-05-29 00:18:00,2016-05-29 00:58:00,40.8908502,29.3830637
1484,Yurt_Cafe1_35:f7,2016-05-29 00:18:00,2016-05-29 00:48:00,40.8917931,29.3813097
1627,Yurt_B4_101_103_AP1_64:08,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8913871,29.382149
12700,Yurt_B4_K2_AP5_64:56,2016-05-29 00:18:00,2016-05-29 00:48:00,40.8917155,29.382123
11189,Yurt_B10_Kat2_AP1_59:24,2016-05-29 00:18:00,2016-05-29 10:03:00,40.8910166,29.3833481
17070,Yurt_B11_Kat3_AP3_5a:64,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8908574,29.3828861
13352,Yurt_A5_005_08:20,2016-05-29 00:18:00,2016-05-29 00:38:00,,
1910,CP_G078_Koridor_e4:0a,2016-05-29 00:18:00,2016-05-29 07:01:00,40.8885558,29.3799841
1825,FMAN_231_34:e5,2016-05-29 00:18:00,2016-05-29 01:08:00,40.8921255,29.3785142
2289,Yurt_B8_219_64:2e,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8934686,29.3808477
19315,Yurt_B11_Kat2_AP2_5d:f8,2016-05-29 00:18:00,2016-05-29 01:38:00,40.8905651,29.3827854
2197,Yurt_B3_Kat2_AP7_86:0c,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8911114,29.3820051
2175,Yurt_B8_209_63:cc,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8937486,29.3807832
9285,Yurt_A1_F_103_f8:5c,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8919224,29.3820836
15979,Yurt_B6_303_59:34,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8928906,29.3809673
7683,Yurt_B10_KatG_AP3_06:82,2016-05-29 00:18:00,2016-05-29 01:08:00,40.8909686,29.3828831
2608,Yurt_D1B_223_e7:1c,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8919564,29.3813937
5518,Yurt_B7_003_62:ca,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8931097,29.3816516
2661,Yurt_A3_G_006_62:62,2016-05-29 00:18:00,2016-05-29 12:14:00,40.8921866,29.3829386
2596,Yurt_Cafe1_35:f7,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8917931,29.3813097
12897,Yurt_B7_310_63:12,2016-05-29 00:18:00,2016-05-29 00:48:00,40.8929656,29.3818206
9790,Yurt_A6_G028_64:5e,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8926447,29.3815286
2936,Yurt_Cafe1_35:f7,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8917931,29.3813097
2917,Yurt_B3_KatG_AP1_64:26,2016-05-29 00:18:00,2016-05-29 02:39:00,40.8913917,29.3818384
3061,Yurt_G_G01_0a:1e,2016-05-29 00:18:00,2016-05-29 00:28:00,,
2988,Yurt_A6_005_74:20,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8925596,29.3816736
2976,LC_1020_90:6f,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8916058,29.3776663
16055,FENS_Avlu_c4:08,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8906127,29.3792457
16769,Yurt_B11_Kat2_AP2_5d:f8,2016-05-29 00:18:00,2016-05-29 00:48:00,40.8905651,29.3827854
11710,Yurt_B10_KatG_AP2_63:56,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8911396,29.3831529
6637,Yurt_B9_004_71:ca,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8941378,29.3806375
7570,FENS_Avlu_c4:08,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8906127,29.3792457
3275,Yurt_B7_003_62:ca,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8931097,29.3816516
3198,Yurt_B11_Kat2_AP3_95:d2,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8906657,29.383107
3199,LC_1009_fc:db,2016-05-29 00:18:00,2016-05-29 01:18:00,40.8917012,29.3772877
17154,Yurt_B2_G001_5b:00,2016-05-29 00:18:00,2016-05-29 00:48:00,40.8926967,29.380191
15010,Yurt_B8_109_62:d2,2016-05-29 00:18:00,2016-05-29 15:46:00,40.8937367,29.3808489
9305,Yurt_B2_3003_62:60,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8924607,29.3798138
3727,Piazza_Cafe_7b:f7,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8918525,29.3814655
19498,LC_1020_90:6f,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8916058,29.3776663
12479,FMAN_210_Oda_35:d6,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8920126,29.3790014
3737,Yurt_A1_T_308_f8:53,2016-05-29 00:18:00,2016-05-29 00:58:00,40.8922098,29.3820826
11996,Yurt_F_G08_07:f4,2016-05-29 00:18:00,2016-05-29 06:11:00,40.8914371,29.38332
3682,Yurt_B6_104_59:d2,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8928515,29.3811099
4020,Yurt_B8_3053_64:9e,2016-05-29 00:18:00,2016-05-29 00:28:00,40.893638,29.3811309
3767,Yurt_G_G07_09:da,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8911242,29.3835889
4144,SGM_vestiyer_8e:a0,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8929568,29.3747089
4146,Yurt_B8_3053_64:9e,2016-05-29 00:18:00,2016-05-29 00:38:00,40.893638,29.3811309
4218,Yurt_B11_KatG_AP4_5a:6c,2016-05-29 00:18:00,2016-05-29 11:34:00,40.8907562,29.3830987
4252,Yurt_A6_106_74:1e,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8924344,29.3817569
4433,Yurt_A5_303_63:a6,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8929776,29.3820221
4203,Yurt_B3_Kat1_AP7_85:10,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8912417,29.3818043
19701,Yurt_A3_F_1021_5a:88,2016-05-29 00:18:00,2016-05-29 00:28:00,40.892241,29.3830936
19486,Yurt_B8_304_63:e6,2016-05-29 00:18:00,2016-05-29 00:48:00,40.8938689,29.3809913
11503,Yurt_A2_T_3023_5b:84,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8920279,29.3826785
4565,D2_1012_a9:3b,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8916654,29.3827355
4569,Yurt_B1_KatG_AP1_5a:78,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8926823,29.3809213
4630,Yurt_A2_S_205 _ca:69,2016-05-29 00:18:00,2016-05-29 02:09:00,40.8920702,29.382517
4607,Yurt_B10_Kat2_AP4_84:da,2016-05-29 00:18:00,2016-05-29 00:48:00,40.8908502,29.3830637
4770,FENS_L076_35:db,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8906775,29.3790855
4743,Yurt_B10_KatG_AP1_63:a0,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8909128,29.3831656
11725,Yurt_A6_203_62:20,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8927851,29.3816755
4841,Yurt_A1_S_203_f8:3f,2016-05-29 00:18:00,2016-05-29 03:09:00,,
4867,Yurt_G_G08_fc:00,2016-05-29 00:18:00,2016-05-29 06:01:00,40.8913239,29.3834846
14615,Yurt_B10_Kat2_AP1_59:24,2016-05-29 00:18:00,2016-05-29 04:30:00,40.8910166,29.3833481
8213,UC_1089_eb:a5,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8909783,29.3799938
4805,Piazza_Cafe_7b:f7,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8918525,29.3814655
4907,Yurt_A5_003_5a:dc,2016-05-29 00:18:00,2016-05-29 00:58:00,40.8928803,29.3820338
4908,Yurt_B8_117_5d:c2,2016-05-29 00:18:00,2016-05-29 14:26:00,40.8935108,29.3806947
17202,FMAN_217_c5:e1,2016-05-29 00:18:00,2016-05-29 00:38:00,40.8921366,29.3789892
12582,Yurt_A6_2028_63:f4,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8927356,29.3815402
4973,Yurt_B8_109_62:d2,2016-05-29 00:18:00,2016-05-29 01:08:00,40.8937367,29.3808489
16007,Yurt_B3_KatG_AP4_74:a4,2016-05-29 00:18:00,2016-05-29 00:28:00,40.8909623,29.3818568
5180,Yurt_B8_1049_63:de,2016-05-29 00:18:00,2016-05-29 01:08:00,40.8938447,29.381005
5146,CP_Dinlenme_Odasi_8e:c1,2016-05-29 00:18:00,2016-05-29 00:58:00,,
20000,SNM_F1114_d4:7e,2016-05-29 00:18:00,2016-05-29 02:09:00,40.8894802,29.379222
5919,Yurt_B11_Kat1_AP4_88:12,2016-05-29 00:18:00,2016-05-30 04:13:00,40.8906429,29.3832676
18190,Karakoy_1.Asma_Kat_e5:7a,2016-05-29 00:26:00,2016-05-29 00:36:00,,
12387,Karakoy_1.Kat_Toplanti_8a:82,2016-05-29 00:26:00,2016-05-29 00:36:00,,
7077,Yurt_A6_208_74:1a,2016-05-29 00:28:00,2016-05-29 01:08:00,40.8925294,29.3819535
218,Yurt_B11_Kat3_AP3_5a:64,2016-05-29 00:28:00,2016-05-29 01:18:00,40.8908574,29.3828861
225,Piazza_Cafe_7b:f7,2016-05-29 00:28:00,2016-05-29 00:58:00,40.8918525,29.3814655
258,Yurt_B6_213_64:24,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8931563,29.3813792
272,Yurt_B8_109_62:d2,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8937367,29.3808489
327,Piazza_Cafe_7b:f7,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8918525,29.3814655
110,Yurt_B5_Kat1_AP2_63:52,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8923274,29.3812465
196,Yurt_B10_KatG_AP3_06:82,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8909686,29.3828831
9156,Yurt_G_G03_0a:a4,2016-05-29 00:28:00,2016-05-29 02:09:00,40.8914566,29.3836555
8322,Yurt_A4_203_5b:04,2016-05-29 00:28:00,2016-05-29 01:18:00,40.8926558,29.3827778
304,Yurt_B3_Kat1_AP7_85:10,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8912417,29.3818043
18790,Yurt_B9_004_71:ca,2016-05-29 00:28:00,2016-05-29 00:58:00,40.8941378,29.3806375
9255,Yurt_B3_KatG_AP5_07:aa,2016-05-29 00:28:00,2016-05-29 01:08:00,40.8910451,29.3819959
19913,Yurt_A1_S_203_f8:3f,2016-05-29 00:28:00,2016-05-29 00:48:00,,
612,Yurt_B4_008-0010_AP5_e5:b2,2016-05-29 00:28:00,2016-05-29 04:20:00,40.8917961,29.3817193
551,UC_Starbucks_d5:3d,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8917016,29.3801932
10932,Yurt_G_G09_fc:01,2016-05-29 00:28:00,2016-05-29 02:19:00,40.891114,29.3834486
679,Yurt_B11_Kat2_AP2_5d:f8,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8905651,29.3827854
732,Yurt_B10_KatG_AP3_06:82,2016-05-29 00:28:00,2016-05-29 00:48:00,40.8909686,29.3828831
603,Yurt_B3_Kat1_AP1_84:d0,2016-05-29 00:28:00,2016-05-29 00:48:00,40.8913719,29.3816987
16359,Yurt_B8_319_5d:be,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8933421,29.3807265
824,Yurt_B10_KatG_AP2_63:56,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8911396,29.3831529
853,Yurt_A5_2028_63:d6,2016-05-29 00:28:00,2016-05-29 00:48:00,40.8926634,29.3819865
1021,UC_1036_a9:e8,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8916385,29.3798967
1193,Yurt_B11_Kat1_AP3_74:16,2016-05-29 00:28:00,2016-05-29 02:59:00,40.8907157,29.3831524
1202,Yurt_B9_209_62:24,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8942176,29.3804788
1210,Yurt_A2_T_309_f7:7e,2016-05-29 00:28:00,2016-05-29 13:35:00,40.8923437,29.3822749
1016,Yurt_B8_209_63:cc,2016-05-29 00:28:00,2016-05-29 00:48:00,40.8937486,29.3807832
1410,Yurt_A3_S_2022_64:80,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8922551,29.3830836
1413,Yurt_Cafe1_35:f7,2016-05-29 00:28:00,2016-05-29 00:58:00,40.8917931,29.3813097
1526,Yurt_A1_F_103_f8:5c,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8919224,29.3820836
1574,Yurt_A5_007_59:3c,2016-05-29 00:28:00,2016-05-29 00:38:00,40.892884,29.3822161
1627,Yurt_B4_101_103_AP1_64:08,2016-05-29 00:28:00,2016-05-29 00:38:00,40.8913871,29.382149
1628,Yurt_A5_2028_63:d6,2016-05-29 00:28:00,2016-05-29 00:48:00,40.8926634,29.3819865
