device,router,connect_at,disconnect_at,lat,lng
4661,Yurt_Cafe1_35:f7,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8917931,29.3813097
4638,Yurt_B2_211_60:80,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8925599,29.380639
11089,Yurt_A1_G_Mutfak_f8:5d,2016-05-22 00:06:00,2016-05-22 01:06:00,40.8921986,29.3817333
11771,Yurt_B2_1002_62:36,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8925438,29.3802066
4554,Yurt_B3_217_74:b0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8908299,29.3816665
4548,Yurt_B3_011_64:26,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8913917,29.3818384
13310,UC_kubbe_starbucks_a4:b2,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8914018,29.3799623
4503,Yurt_A4_G004_0a:44,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8929911,29.3827045
14111,Yurt_A5_309_64:7c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.892745,29.3824068
4493,Yurt_A6_G028_64:5e,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8926447,29.3815286
4522,LC_OnMerdiven_7b:b0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8916375,29.3781922
15442,Yurt_B8_209_63:cc,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8937486,29.3807832
4440,Yurt_B11_Kat1_AP3_74:16,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8907157,29.3831524
4403,Yurt_B8_011_08:92,2016-05-22 00:06:00,2016-05-22 01:57:00,40.8934888,29.3806583
4400,Yurt_B4_011_AP1_05:86,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8910727,29.3823094
4355,Yurt_B6_007_64:04,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8927178,29.3811884
4333,Yurt_A5_209_63:62,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8925543,29.3824349
4362,Yurt_A2_S_209_f8:43,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8923583,29.3824532
4315,Yurt_B9_209_62:24,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8942176,29.3804788
4210,Yurt_B2_G001_5b:00,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8926967,29.380191
11854,Yurt_B7_117_5c:50,2016-05-22 00:06:00,2016-05-22 00:56:00,40.8929722,29.382149
7605,Yurt_B1_G016_64:a0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8927216,29.3808706
12127,Yurt_B5_Kat2_AP1_74:52,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8920739,29.380988
4241,Fass_Otopark_7b:d0,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8888375,29.3777505
19098,Yurt_B10_Kat3_AP3_64:c6,2016-05-22 00:06:00,2016-05-22 00:26:00,40.890942,29.3829536
4232,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-22 00:06:00,2016-05-22 08:30:00,40.8885083,29.3798546
11653,Yurt_B2_215_74:46,2016-05-22 00:06:00,2016-05-22 01:16:00,40.8924525,29.380652
4194,Yurt_B6_3053_5d:ca,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8931616,29.3813229
15439,Main_Gate_e4:b0,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8897876,29.3739547
4077,Yurt_B9_1049_63:6c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.894257,29.3805819
4059,Yurt_B5_Kat3_AP2_62:96,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8920494,29.380624
4064,Yurt_A2_S_205 _ca:69,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8920702,29.382517
4061,Yurt_A2_S_2020_5b:54,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8922327,29.38282
4021,FASS_2132_3c:56,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8900934,29.3785984
7021,Yurt_A2_F_1020_5d:e2,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8921763,29.3826055
3954,Yurt_B8_1049_63:de,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8938447,29.381005
3937,FENS_2016_9a:aa,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8905847,29.3789844
3912,Yurt_B3_117_72:0c,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8907933,29.3820253
11256,Amfi_Tiyatro_2_7e:52,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8930091,29.3792907
3898,Yurt_B5_Kat3_AP3_71:5c,2016-05-22 00:06:00,2016-05-22 00:36:00,40.892225,29.3811911
3862,Yurt_A2_S_2020_5b:54,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8922327,29.38282
3846,Yurt_B5_Kat2_AP2_5b:d8,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8922157,29.381065
3844,IC_7/24_c4:2f,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8900774,29.3776708
3872,Yurt_A5_2028_63:d6,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8926634,29.3819865
3811,Yurt_B6_319_5d:d2,2016-05-22 00:06:00,2016-05-22 01:37:00,40.8929168,29.3814704
11559,Yurt_A2_T_3023_5b:84,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8920279,29.3826785
11998,FASS_G056_92:7e,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8904294,29.378235
11079,Main_Gate_e4:b0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8897876,29.3739547
3737,FASS_2023_d5:28,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8902456,29.3781871
3699,FASS_2128_3D:06,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8905313,29.378426
3672,FASS_G039_3c:27,2016-05-22 00:06:00,2016-05-22 02:27:00,40.8904877,29.3783466
11258,Amfi_Tiyatro_2_7e:52,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8930091,29.3792907
11645,Yurt_B7_310_63:12,2016-05-22 00:06:00,2016-05-22 13:02:00,40.8929656,29.3818206
3612,Amfi_Tiyatro_1_7c:cc,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8930574,29.3792457
3559,FASS_G039_3c:27,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8904877,29.3783466
9305,Yurt_B8_204_64:1e,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8938545,29.3809099
3556,Yurt_B9_304_63:96,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8942142,29.3809638
3503,Yurt_A2_T_3023_5b:84,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8920279,29.3826785
3481,Yurt_B6_203_74:1c,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8927507,29.381207
3496,Yurt_A6_103_74:22,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8929099,29.3816002
11987,Yurt_A6_103_74:22,2016-05-22 00:06:00,2016-05-22 00:56:00,40.8929099,29.3816002
3410,Yurt_A2_F_1020_5d:e2,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8921763,29.3826055
3409,Yurt_A4_1021_5c:64,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8928701,29.3827405
17402,Yurt_B2_215_74:46,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8924525,29.380652
6645,Picasdro_Cafe_7c:25,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8916833,29.381402
3345,Yurt_A3_T_309_f8:40,2016-05-22 00:06:00,2016-05-22 02:57:00,40.8924809,29.3833403
3364,FENS_G036_35:f3,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8907321,29.379272
3331,Yurt_A3_T_3023_5d:fe,2016-05-22 00:06:00,2016-05-22 02:17:00,40.8921983,29.3831078
3351,Yurt_A2_T_303_f8:71,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8919288,29.3824428
3346,Yurt_A3_G_004_47:83,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8924407,29.3828527
8199,Fass_Otopark_7b:d0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8888375,29.3777505
3280,Yurt_A3_S_203_47:d8,2016-05-22 00:06:00,2016-05-22 12:12:00,40.8920801,29.3829151
14476,Yurt_B9_304_63:96,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8942142,29.3809638
7708,Yurt_B9_203_61:48,2016-05-22 00:06:00,2016-05-22 04:18:00,40.8940853,29.3806579
11983,Yurt_A5_105_d3:68,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8927112,29.3821344
11843,Yurt_B5_Kat2_AP2_5b:d8,2016-05-22 00:06:00,2016-05-22 08:50:00,40.8922157,29.381065
3232,Yurt_B7_210_62:ae,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8933246,29.3816665
3207,FENS_G036_35:f3,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8907321,29.379272
3198,Yurt_B11_KatG_AP1_23:cf,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8908287,29.382596
11979,IC_7/24_c4:0c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8900282,29.3776976
3181,Yurt_B9_304_63:96,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8942142,29.3809638
3154,Amfi_Tiyatro_1_7c:cc,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8930574,29.3792457
15986,Yurt_B3_203_64:38,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8913807,29.3817424
10404,D2_2037_d4:f2,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8917851,29.3825736
3121,Yurt_B1_307_90:94,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8925693,29.3809666
3139,Yurt_B8_011_08:92,2016-05-22 00:06:00,2016-05-22 03:17:00,40.8934888,29.3806583
3096,Yurt_A2_F_1111_47:d6,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8919999,29.3824433
3092,Yurt_B4_032-034_AP4_63:bc,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8915722,29.3819516
7562,Yurt_B4_K2_AP2_61:ac,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8915281,29.3821328
2991,Yurt_B4_004-006_AP3_84:84,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8912961,29.382586
12829,Yurt_B2_105_74:a8,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8924178,29.3802534
2915,FASS_G039_3c:27,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8904877,29.3783466
15301,Yurt_B11_Kat1_AP3_74:16,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8907157,29.3831524
2849,Yurt_A1_T_308_f8:53,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8922098,29.3820826
12897,Yurt_B7_007_62:1e,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8931705,29.3818756
2832,D2_1012_a9:3b,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8916654,29.3827355
2814,Piazza_Cafe_7b:f7,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8918525,29.3814655
14509,FASS_G039_3c:27,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8904877,29.3783466
17264,Yurt_B9_304_63:96,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8942142,29.3809638
15980,Yurt_G_G06_0a:02,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8916317,29.3835112
7395,FASS_G053_3c:3c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.890341,29.3781825
2584,Yurt_A4_203_5b:04,2016-05-22 00:06:00,2016-05-22 00:56:00,40.8926558,29.3827778
2562,Yurt_A2_T_303_f8:71,2016-05-22 00:06:00,2016-05-22 02:27:00,40.8919288,29.3824428
2560,Yurt_B9_1049_63:6c,2016-05-22 00:06:00,2016-05-22 00:36:00,40.894257,29.3805819
2523,Yurt_D1B_218_e5:88,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8919709,29.3814396
11756,Yurt_B4_K2_AP5_64:56,2016-05-22 00:06:00,2016-05-22 01:06:00,40.8917155,29.382123
2422,Yurt_B9_2053_63:64,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8943926,29.3806796
2406,Yurt_B8_3053_64:9e,2016-05-22 00:06:00,2016-05-22 00:26:00,40.893638,29.3811309
2390,Yurt_A6_1028_70:60,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8926611,29.381405
13436,CP_G078_Koridor_e4:0a,2016-05-22 00:06:00,2016-05-22 01:57:00,40.8885558,29.3799841
11946,Yurt_A4_1021_5c:64,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8928701,29.3827405
2286,Yurt_D1B_219_64:5a,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8918829,29.3810603
2284,Yurt_B6_004_64:46,2016-05-22 00:06:00,2016-05-22 00:16:00,40.89294,29.3810783
2275,Yurt_A1_G_Mutfak_f8:5d,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8921986,29.3817333
2288,Yurt_B3_217_74:b0,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8908299,29.3816665
2273,Yurt_B5_Kat1_AP3_61:ca,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8920702,29.3810583
2171,FASS_G039_3c:27,2016-05-22 00:06:00,2016-05-22 01:37:00,40.8904877,29.3783466
2153,Yurt_A5_3028_60:60,2016-05-22 00:06:00,2016-05-22 00:16:00,40.892843,29.3823018
2125,Yurt_B9_304_63:96,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8942142,29.3809638
2061,Yurt_B6_319_5d:d2,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8929168,29.3814704
9484,Yurt_A3_S_2022_64:80,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8922551,29.3830836
2013,Yurt_B8_104_59:52,2016-05-22 00:06:00,2016-05-22 00:16:00,40.893856,29.3809015
17191,Yurt_B2_315_64:76,2016-05-22 00:06:00,2016-05-22 01:06:00,40.8923541,29.3806977
1823,Yurt_B11_Kat3_AP1_62:c4,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8907129,29.3828123
1837,Yurt_B4_116_1118_AP6_64:3c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8918133,29.3820547
1786,Yurt_B9_004_02:ac,2016-05-22 00:06:00,2016-05-22 00:36:00,40.894234,29.3804417
1763,Yurt_B6_104_59:d2,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8928515,29.3811099
1729,Kopuklu_Cafe_7b:f0,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8917053,29.3814705
1715,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-22 00:06:00,2016-05-22 03:48:00,40.8885083,29.3798546
11342,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8885083,29.3798546
16034,Yurt_B9_209_62:24,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8942176,29.3804788
1576,Main_Gate_e4:b0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8897876,29.3739547
1557,Picasdro_Cafe_7c:25,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8916833,29.381402
1555,Yurt_B6_011_64:78,2016-05-22 00:06:00,2016-05-22 04:38:00,40.8929272,29.38122
1509,Yurt_B7_003_62:ca,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8931097,29.3816516
1507,Yurt_B4_K2_AP2_61:ac,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8915281,29.3821328
11609,Yurt_A6_G028_64:5e,2016-05-22 00:06:00,2016-05-22 08:30:00,40.8926447,29.3815286
1428,Yurt_A1_F_103_f8:5c,2016-05-22 00:06:00,2016-05-22 01:06:00,40.8919224,29.3820836
1419,Yurt_A3_S_209_47:ce,2016-05-22 00:06:00,2016-05-22 04:38:00,40.8924522,29.3828667
1418,Yurt_B2_009_74:a0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8925279,29.3803587
1351,Yurt_B2_117_74:6a,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8924083,29.3807481
17496,Yurt_Cafe2_d5:05,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8917726,29.3811259
16400,Yurt_B11_Kat2_AP2_5d:f8,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8905651,29.3827854
1345,Yurt_B9_209_62:24,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8942176,29.3804788
1341,Yurt_B7_304_62:22,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8928759,29.3817995
1334,Yurt_B4_K2_AP7_84:a0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8919108,29.3813235
6550,Yurt_B3_209_74:70,2016-05-22 00:06:00,2016-05-22 13:43:00,40.8911322,29.3813333
1265,FENS_2016_9a:aa,2016-05-22 00:06:00,2016-05-22 01:06:00,40.8905847,29.3789844
1258,Yurt_A1_T_308_f8:53,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8922098,29.3820826
1193,Yurt_B11_Kat2_AP3_95:d2,2016-05-22 00:06:00,2016-05-22 07:39:00,40.8906657,29.383107
1174,Yurt_D1B_223_e7:1c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8919564,29.3813937
1161,Yurt_B3_011_64:26,2016-05-22 00:06:00,2016-05-22 02:57:00,40.8913917,29.3818384
1142,Yurt_B8_109_62:d2,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8937367,29.3808489
1141,Yurt_B8_000_64:c0,2016-05-22 00:06:00,2016-05-22 00:26:00,40.893834,29.3808033
1137,Piazza_Cafe_7b:f7,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8918525,29.3814655
1152,Yurt_A5_007_59:3c,2016-05-22 00:06:00,2016-05-22 00:26:00,40.892884,29.3822161
1098,Yurt_D1A_213_64:ac,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8916045,29.3818876
1091,Yurt_B8_1049_63:de,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8938447,29.381005
12372,Yurt_B10_Kat3_AP1_64:30,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8910154,29.383399
1020,UC_kubbe_merdiven_a4:a5,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8913996,29.3799555
1018,Yurt_A6_203_62:20,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8927851,29.3816755
11900,FMAN_G035_35:b0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8921071,29.3784662
926,UC_merdiven_asma_tavan_eb:a8,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8912665,29.3798675
922,Yurt_A5_309_64:7c,2016-05-22 00:06:00,2016-05-22 01:06:00,40.892745,29.3824068
821,Yurt_B3_217_74:b0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8908299,29.3816665
745,Yurt_A3_S_2022_64:80,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8922551,29.3830836
683,Yurt_B11_Kat1_AP2_63:2a,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8907988,29.3830067
16121,Yurt_B1_G016_64:a0,2016-05-22 00:06:00,2016-05-22 00:46:00,40.8927216,29.3808706
16850,FENS_Teras_Outway_ba:1a,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8913565,29.3789192
647,Yurt_A6_G034_ff:90,2016-05-22 00:06:00,2016-05-22 00:16:00,40.892812,29.3816076
15230,Yurt_A4_303_61:ea,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8928166,29.3825953
652,Yurt_B2_117_74:6a,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8924083,29.3807481
615,Yurt_B9_209_62:24,2016-05-22 00:06:00,2016-05-22 01:16:00,40.8942176,29.3804788
611,Yurt_A1_F_106_f8:27,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8922173,29.3818446
15696,Yurt_B1_115_63:50,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8927238,29.3806319
16524,FMAN_G042_7b:6c,2016-05-22 00:06:00,2016-05-22 00:46:00,,
576,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8885083,29.3798546
506,Yurt_A6_203_62:20,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8927851,29.3816755
492,Yurt_B3_117_72:0c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8907933,29.3820253
479,Yurt_B11_KatG_AP4_5a:6c,2016-05-22 00:06:00,2016-05-22 01:06:00,40.8907562,29.3830987
12428,Yurt_A3_S_2022_64:80,2016-05-22 00:06:00,2016-05-22 00:36:00,40.8922551,29.3830836
473,FASS_G023_3c:41,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8901712,29.3776061
459,Yurt_B4_K2_AP2_61:ac,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8915281,29.3821328
7655,Yurt_A4_303_61:ea,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8928166,29.3825953
452,Yurt_B3_225_74:aa,2016-05-22 00:06:00,2016-05-22 09:20:00,40.8911029,29.3819004
16016,IC_7/24_c4:2f,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8900774,29.3776708
8322,Yurt_B4_101_103_AP1_64:08,2016-05-22 00:06:00,2016-05-22 14:43:00,40.8913871,29.382149
348,Yurt_A4_107_64:0a,2016-05-22 00:06:00,2016-05-22 09:20:00,40.8927206,29.3826588
307,Yurt_B3_203_64:38,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8913807,29.3817424
273,FENS_G036_35:f3,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8907321,29.379272
281,Yurt_B3_217_74:b0,2016-05-22 00:06:00,2016-05-22 00:56:00,40.8908299,29.3816665
6428,Yurt_B1_G016_64:a0,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8927216,29.3808706
237,Yurt_A3_G_006_62:62,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8921866,29.3829386
211,Yurt_A6_203_62:20,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8927851,29.3816755
17129,Yurt_A3_F_1021_5a:88,2016-05-22 00:06:00,2016-05-22 06:29:00,40.892241,29.3830936
177,FENS_1054_34:93,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8909784,29.3797684
160,Yurt_A4_303_61:ea,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8928166,29.3825953
130,Yurt_A6_G028_64:5e,2016-05-22 00:06:00,2016-05-22 00:16:00,40.8926447,29.3815286
128,Yurt_A5_007_59:3c,2016-05-22 00:06:00,2016-05-22 00:16:00,40.892884,29.3822161
9251,Yurt_B5_Kat2_AP3_63:ca,2016-05-22 00:06:00,2016-05-22 00:26:00,40.8921637,29.3811072
18324,Karakoy_1.Asma_Kat_e5:7a,2016-05-22 00:07:00,2016-05-22 00:17:00,,
19402,CP_Baraka_04:d8,2016-05-22 00:16:00,2016-05-22 01:26:00,40.8885025,29.3786083
5181,Yurt_A1_G_Mutfak_f8:5d,2016-05-22 00:16:00,2016-05-22 01:06:00,40.8921986,29.3817333
5176,Yurt_B4_K2_AP3_86:16,2016-05-22 00:16:00,2016-05-22 02:07:00,40.8913067,29.3824891
14536,Yurt_B11_Kat3_AP1_62:c4,2016-05-22 00:16:00,2016-05-22 00:46:00,40.8907129,29.3828123
14537,Yurt_A5_309_64:7c,2016-05-22 00:16:00,2016-05-22 00:46:00,40.892745,29.3824068
5139,Yurt_B5_Kat2_AP1_74:52,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8920739,29.380988
5091,FMAN_G042_7b:6c,2016-05-22 00:16:00,2016-05-22 00:26:00,,
18599,Yurt_A1_T_303_f8:5a,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8917838,29.3820471
4993,Yurt_A1_T_303_f8:5a,2016-05-22 00:16:00,2016-05-22 00:36:00,40.8917838,29.3820471
4968,Yurt_A3_S_203_47:d8,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8920801,29.3829151
4950,Kopuklu_Cafe_7b:f0,2016-05-22 00:16:00,2016-05-22 01:06:00,40.8917053,29.3814705
4869,FMAN_Altgiris_c3:f6,2016-05-22 00:16:00,2016-05-22 00:36:00,40.8920163,29.3781268
4806,Piazza_Cafe_7b:f7,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8918525,29.3814655
4790,Yurt_Cafe1_35:f7,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8917931,29.3813097
4787,Yurt_A5_1028_63:9a,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8929526,29.3822016
4782,Yurt_B7_304_62:22,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8928759,29.3817995
4780,Yurt_Cafe2_d5:05,2016-05-22 00:16:00,2016-05-22 00:26:00,40.8917726,29.3811259
5785,Yurt_B1_G046_08:7e,2016-05-22 00:16:00,2016-05-22 00:36:00,40.8928648,29.3811492
