device,router,connect_at,disconnect_at,lat,lng
11925,Yurt_A1_S_203_f8:3f,2016-05-28 00:06:00,2016-05-28 00:26:00,,
1627,Yurt_B4_101_103_AP1_64:08,2016-05-28 00:06:00,2016-05-28 01:57:00,40.8913871,29.382149
1628,Yurt_A5_2028_63:d6,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8926634,29.3819865
1631,Yurt_B3_Kat2_AP4_74:b0,2016-05-28 00:06:00,2016-05-28 00:36:00,40.8908299,29.3816665
1742,Yurt_A6_G034_ff:90,2016-05-28 00:06:00,2016-05-28 00:16:00,40.892812,29.3816076
1665,Yurt_B1_KatG_AP2_64:a0,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8927216,29.3808706
1815,Yurt_A3_T_303_d4:b3,2016-05-28 00:06:00,2016-05-28 09:40:00,40.8920679,29.3829935
1852,Yurt_B10_KatG_AP1_63:a0,2016-05-28 00:06:00,2016-05-28 06:39:00,40.8909128,29.3831656
1858,Yurt_B8_209_63:cc,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8937486,29.3807832
19439,Yurt_G_G10_06:48,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8912087,29.3836734
1888,Yurt_A4_2020_5e:e6,2016-05-28 00:06:00,2016-05-28 01:37:00,40.8928006,29.3827207
2013,Yurt_B8_104_59:52,2016-05-28 00:06:00,2016-05-28 00:26:00,40.893856,29.3809015
10701,D2_2008_7b:71,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8921239,29.3829058
2053,Yurt_B5_Kat3_AP2_62:96,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8920494,29.380624
2055,Yurt_A4_203_5b:04,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8926558,29.3827778
2175,Yurt_A4_G003_62:66,2016-05-28 00:06:00,2016-05-28 00:36:00,40.8928365,29.3827322
10151,Yurt_B3_Kat2_AP2_64:38,2016-05-28 00:06:00,2016-05-28 01:27:00,40.8913807,29.3817424
2288,Yurt_B4_101_103_AP1_64:08,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8913871,29.382149
2178,Yurt_B7_2053_63:e2,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8929525,29.3819474
11835,Yurt_B10_Kat2_AP4_84:da,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8908502,29.3830637
2359,Yurt_A4_G003_62:66,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8928365,29.3827322
2364,Yurt_B8_009_64:1a,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8937796,29.3809258
2408,Yurt_B9_117_63:48,2016-05-28 00:06:00,2016-05-28 03:38:00,40.8942655,29.3804906
2491,Yurt_B10_Kat1_AP2_74:ba,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8911902,29.3831973
2555,Yurt_B3_Kat2_AP7_86:0c,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8911114,29.3820051
2609,Yurt_Cafe1_35:f7,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8917931,29.3813097
2615,UC_sinema_a9:ca,2016-05-28 00:06:00,2016-05-28 00:47:00,40.8918041,29.3797889
2635,Yurt_A2_S_209_f8:43,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8923583,29.3824532
2653,Yurt_B8_319_5d:be,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8933421,29.3807265
2666,Yurt_B7_G039_62:ec,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8932467,29.3820105
2671,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8885083,29.3798546
15980,FENS_L021_93:5d,2016-05-28 00:06:00,2016-05-28 00:57:00,40.8904425,29.378896
15247,Yurt_B10_Kat2_AP4_84:da,2016-05-28 00:06:00,2016-05-28 05:08:00,40.8908502,29.3830637
15004,Yurt_B7_319_63:dc,2016-05-28 00:06:00,2016-05-28 01:27:00,40.8931063,29.3820436
2751,Yurt_B7_G039_62:ec,2016-05-28 00:06:00,2016-05-28 00:47:00,40.8932467,29.3820105
2734,Yurt_A1_G_03_f8:35,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8918924,29.3819134
2741,Yurt_B3_Kat1_AP2_70:7c,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8913527,29.3815534
6606,Yurt_B2_G001_5b:00,2016-05-28 00:06:00,2016-05-28 01:37:00,40.8926967,29.380191
2913,Yurt_Cafe1_35:f7,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8917931,29.3813097
2971,Yurt_A4_G003_62:66,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8928365,29.3827322
3061,Yurt_B10_Kat1_AP3_74:be,2016-05-28 00:06:00,2016-05-28 01:17:00,40.8909758,29.3829595
3067,Yurt_A2_T_309_f7:7e,2016-05-28 00:06:00,2016-05-28 15:53:00,40.8923437,29.3822749
3050,Yurt_D1B_219_64:5a,2016-05-28 00:06:00,2016-05-28 00:36:00,40.8918829,29.3810603
3081,Yurt_B11_KatG_AP1_23:cf,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8908287,29.382596
16769,Yurt_B11_Kat2_AP2_5d:f8,2016-05-28 00:06:00,2016-05-28 00:36:00,40.8905651,29.3827854
12469,Yurt_B7_219_63:38,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8930657,29.3821384
11974,Yurt_B2_311_61:e8,2016-05-28 00:06:00,2016-05-28 00:57:00,40.8925735,29.3806097
3204,Yurt_B3_Kat1_AP7_85:10,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8912417,29.3818043
3194,Yurt_A5_007_59:3c,2016-05-28 00:06:00,2016-05-28 00:16:00,40.892884,29.3822161
3198,Yurt_B11_Kat2_AP4_8e:8b,2016-05-28 00:06:00,2016-05-28 00:47:00,40.890668,29.3830807
3159,Piazza_Cafe_7b:f7,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8918525,29.3814655
11798,Yurt_B7_003_62:ca,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8931097,29.3816516
3207,Yurt_A5_309_64:7c,2016-05-28 00:06:00,2016-05-28 00:36:00,40.892745,29.3824068
14153,Yurt_A6_2028_63:f4,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8927356,29.3815402
10970,Yurt_B11_Kat2_AP3_95:d2,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8906657,29.383107
11026,Yurt_B5_Kat1_AP3_61:ca,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8920702,29.3810583
3343,Yurt_B8_104_59:52,2016-05-28 00:06:00,2016-05-28 00:36:00,40.893856,29.3809015
3364,Yurt_A4_G003_62:66,2016-05-28 00:06:00,2016-05-28 00:36:00,40.8928365,29.3827322
16422,Yurt_A6_2028_63:f4,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8927356,29.3815402
3406,Piazza_Cafe_7b:f7,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8918525,29.3814655
11987,Main_Gate_e4:b0,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8897876,29.3739547
3421,Yurt_B2_311_61:e8,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8925735,29.3806097
12560,D2_1012_a9:3b,2016-05-28 00:06:00,2016-05-28 08:40:00,40.8916654,29.3827355
3463,Yurt_B7_G039_62:ec,2016-05-28 00:06:00,2016-05-28 00:57:00,40.8932467,29.3820105
3483,Main_Gate_e4:b0,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8897876,29.3739547
3497,Yurt_A5_005_08:20,2016-05-28 00:06:00,2016-05-28 00:26:00,,
9305,Yurt_B8_204_64:1e,2016-05-28 00:06:00,2016-05-28 00:36:00,40.8938545,29.3809099
8605,Yurt_B11_KatG_AP4_5a:6c,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8907562,29.3830987
3608,Yurt_B6_111_64:9a,2016-05-28 00:06:00,2016-05-28 01:57:00,40.8933029,29.3813454
11996,Yurt_F_G08_07:f4,2016-05-28 00:06:00,2016-05-28 06:59:00,40.8914371,29.38332
17197,FASS_1056_3b:dc,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8908986,29.3786304
3856,Yurt_B7_G039_62:ec,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8932467,29.3820105
3844,Yurt_B8_011_08:92,2016-05-28 00:06:00,2016-05-28 01:07:00,40.8934888,29.3806583
3942,Yurt_B10_Kat2_AP3_64:10,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8909828,29.3829247
3887,Yurt_B7_310_63:12,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8929656,29.3818206
3924,Yurt_A2_F_106_f8:4a,2016-05-28 00:06:00,2016-05-28 02:37:00,40.8922806,29.3823489
3912,Yurt_A2_T_3023_5b:84,2016-05-28 00:06:00,2016-05-28 08:40:00,40.8920279,29.3826785
7021,Yurt_A2_S_2020_5b:54,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8922327,29.38282
4059,Yurt_B5_Kat3_AP2_62:96,2016-05-28 00:06:00,2016-05-28 00:36:00,40.8920494,29.380624
4066,Yurt_A1_S_203_f8:3f,2016-05-28 00:06:00,2016-05-28 00:26:00,,
4144,Yurt_B2_1002_62:36,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8925438,29.3802066
12282,Yurt_G_G10_06:48,2016-05-28 00:06:00,2016-05-28 10:50:00,40.8912087,29.3836734
8755,Yurt_A2_T_3023_5b:84,2016-05-28 00:06:00,2016-05-28 09:20:00,40.8920279,29.3826785
15999,Yurt_B6_3053_5d:ca,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8931616,29.3813229
4204,Yurt_A3_S_209_47:ce,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8924522,29.3828667
17162,FMAN_1075_58:30,2016-05-28 00:06:00,2016-05-28 04:08:00,40.892134,29.3784111
4203,Yurt_B6_3053_5d:ca,2016-05-28 00:06:00,2016-05-28 01:27:00,40.8931616,29.3813229
19098,Yurt_B6_3053_5d:ca,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8931616,29.3813229
4365,Yurt_Cafe1_35:f7,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8917931,29.3813097
19871,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-28 00:06:00,2016-05-28 08:40:00,40.8885083,29.3798546
4444,Yurt_G_G11_07:6e,2016-05-28 00:06:00,2016-05-28 11:11:00,40.891018,29.3835894
14108,Yurt_D1B_223_74:b8,2016-05-28 00:06:00,2016-05-28 00:26:00,40.89193,29.3813777
8296,Yurt_G_G03_0a:6a,2016-05-28 00:06:00,2016-05-28 00:26:00,40.891324,29.3835701
4485,Yurt_B11_Kat1_AP1_64:54,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8908377,29.3827137
17883,D2_2037_d4:f2,2016-05-28 00:06:00,2016-05-28 00:57:00,40.8917851,29.3825736
4556,Yurt_A1_S_2029_5d:e0,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8920586,29.381912
4609,Yurt_B6_303_59:34,2016-05-28 00:06:00,2016-05-28 00:57:00,40.8928906,29.3809673
7214,FMAN_204_34:c4,2016-05-28 00:06:00,2016-05-28 02:07:00,40.891931,29.3790437
4769,Yurt_B9_004_71:ca,2016-05-28 00:06:00,2016-05-28 00:57:00,40.8941378,29.3806375
4693,Yurt_B11_Kat3_AP2_55:a2,2016-05-28 00:06:00,2016-05-28 01:07:00,40.8906273,29.3827336
4697,Yurt_Cafe1_35:f7,2016-05-28 00:06:00,2016-05-28 00:57:00,40.8917931,29.3813097
11725,Yurt_A6_203_62:20,2016-05-28 00:06:00,2016-05-28 02:27:00,40.8927851,29.3816755
4840,Yurt_B2_Kat1_AP5_84:f8,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8924135,29.3809123
4841,Yurt_A4_G004_0a:44,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8929911,29.3827045
4907,Yurt_B10_Kat3_AP2_61:bc,2016-05-28 00:06:00,2016-05-28 10:40:00,40.8909511,29.3828069
4910,Yurt_A6_208_74:1a,2016-05-28 00:06:00,2016-05-28 01:17:00,40.8925294,29.3819535
13845,Yurt_B3_Kat1_AP7_85:10,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8912417,29.3818043
4977,Yurt_B11_Kat1_AP3_74:16,2016-05-28 00:06:00,2016-05-28 01:17:00,40.8907157,29.3831524
4978,Yurt_A1_F_1026_5d:dc,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8919378,29.3816857
5046,Yurt_B3_Kat2_AP6_74:aa,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8911029,29.3819004
11508,Yurt_B7_310_63:12,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8929656,29.3818206
5121,Yurt_B9_004_71:ca,2016-05-28 00:06:00,2016-05-28 00:26:00,40.8941378,29.3806375
5139,Yurt_B5_Kat2_AP2_5b:d8,2016-05-28 00:06:00,2016-05-28 11:51:00,40.8922157,29.381065
5173,Yurt_B7_104_63:60,2016-05-28 00:06:00,2016-05-28 00:16:00,40.8928944,29.3817477
20000,SNM_G106_d4:99,2016-05-28 00:06:00,2016-05-28 01:07:00,40.8895194,29.3789502
1791,Yurt_D1B_223_74:b8,2016-05-28 00:06:00,2016-05-29 00:07:00,40.89193,29.3813777
51,Yurt_B8_104_59:52,2016-05-28 00:16:00,2016-05-28 00:26:00,40.893856,29.3809015
18572,Amfi_Tiyatro_2_7e:52,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8930091,29.3792907
6513,CP_Baraka_04:d8,2016-05-28 00:16:00,2016-05-28 01:27:00,40.8885025,29.3786083
172,Yurt_B10_KatG_AP1_63:a0,2016-05-28 00:16:00,2016-05-28 01:27:00,40.8909128,29.3831656
5260,Yurt_B11_Kat3_AP3_5a:64,2016-05-28 00:16:00,2016-05-28 00:36:00,40.8908574,29.3828861
209,Yurt_A6_3028_64:70,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8926733,29.3813851
225,President_House_7b:a2,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8924657,29.3833071
272,Yurt_B8_104_59:52,2016-05-28 00:16:00,2016-05-28 00:47:00,40.893856,29.3809015
344,Yurt_B7_1039_63:10,2016-05-28 00:16:00,2016-05-28 15:02:00,40.8932463,29.3820847
281,Yurt_A2_F_1020_5d:e2,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8921763,29.3826055
9156,Yurt_G_G03_0a:a4,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8914566,29.3836555
311,Yurt_G_G05_09:fa,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8917692,29.3831792
450,Yurt_B10_Kat2_AP1_59:24,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8910166,29.3833481
498,Yurt_B4_101_103_AP1_64:08,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8913871,29.382149
429,Main_Gate_e4:b0,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8897876,29.3739547
469,Yurt_B8_304_63:e6,2016-05-28 00:16:00,2016-05-28 03:48:00,40.8938689,29.3809913
10931,Yurt_B8_319_5d:be,2016-05-28 00:16:00,2016-05-28 09:40:00,40.8933421,29.3807265
11522,Yurt_A3_S_203_47:d8,2016-05-28 00:16:00,2016-05-28 00:36:00,40.8920801,29.3829151
15696,Piazza_Cafe_7b:f7,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8918525,29.3814655
603,Yurt_B3_Kat1_AP1_84:d0,2016-05-28 00:16:00,2016-05-28 09:30:00,40.8913719,29.3816987
609,Yurt_B5_Kat3_AP2_62:96,2016-05-28 00:16:00,2016-05-28 00:57:00,40.8920494,29.380624
614,FMAN_Avlu_c3:7b,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8919828,29.3786627
568,ADM_G039_a9:c0,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8916288,29.3768196
650,Yurt_B4_K2_AP5_64:56,2016-05-28 00:16:00,2016-05-28 01:07:00,40.8917155,29.382123
666,Yurt_A6_2028_63:f4,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8927356,29.3815402
16359,Yurt_B8_319_5d:be,2016-05-28 00:16:00,2016-05-28 01:17:00,40.8933421,29.3807265
11370,Yurt_A1_G_03_f8:35,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8918924,29.3819134
682,Yurt_A6_103_74:22,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8929099,29.3816002
671,Yurt_A5_005_08:20,2016-05-28 00:16:00,2016-05-28 00:26:00,,
810,Yurt_B3_Kat2_AP5_e4:84,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8912151,29.3817692
886,Yurt_A2_S_209_f8:43,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8923583,29.3824532
954,Yurt_A6_106_74:1e,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8924344,29.3817569
991,Yurt_B8_204_64:1e,2016-05-28 00:16:00,2016-05-28 12:01:00,40.8938545,29.3809099
5338,Yurt_B1_KatG_AP4_08:7e,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8928648,29.3811492
1016,Yurt_B8_209_63:cc,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8937486,29.3807832
19554,Yurt_A6_G028_64:5e,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8926447,29.3815286
16021,Yurt_B1_319_62:84,2016-05-28 00:16:00,2016-05-28 00:57:00,40.8928074,29.3811605
1098,Yurt_B4_116_1118_AP6_64:3c,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8918133,29.3820547
1066,Yurt_A5_005_08:20,2016-05-28 00:16:00,2016-05-28 01:47:00,,
1202,Yurt_B9_209_62:24,2016-05-28 00:16:00,2016-05-28 06:29:00,40.8942176,29.3804788
1251,Yurt_B9_004_71:ca,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8941378,29.3806375
11528,UC_Starbucks_d5:3d,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8917016,29.3801932
1152,Yurt_A5_003_5a:dc,2016-05-28 00:16:00,2016-05-28 00:36:00,40.8928803,29.3820338
1296,CP_Gursel_22:2b,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8889454,29.3781345
1339,Yurt_A5_005_08:20,2016-05-28 00:16:00,2016-05-28 00:26:00,,
16400,Yurt_B11_Kat2_AP2_5d:f8,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8905651,29.3827854
1324,Yurt_A2_G_003_47:cf,2016-05-28 00:16:00,2016-05-28 00:57:00,40.8919201,29.3823708
1452,Yurt_B4_101_103_AP1_64:08,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8913871,29.382149
1428,Yurt_B1_KatG_AP1_5a:78,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8926823,29.3809213
1476,Yurt_A1_G_Mutfak_f8:5d,2016-05-28 00:16:00,2016-05-28 01:47:00,40.8921986,29.3817333
1526,Yurt_A1_F_103_f8:5c,2016-05-28 00:16:00,2016-05-28 00:36:00,40.8919224,29.3820836
1585,D2_1023_d5:06,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8918241,29.3829226
1599,Yurt_B4_K2_AP2_61:ac,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8915281,29.3821328
1497,Yurt_B10_Kat1_AP4_86:68,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8909433,29.3829933
1540,Yurt_A3_G_006_62:62,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8921866,29.3829386
1628,Yurt_A5_2028_63:d6,2016-05-28 00:16:00,2016-05-28 01:07:00,40.8926634,29.3819865
1665,Yurt_B1_KatG_AP2_64:a0,2016-05-28 00:16:00,2016-05-28 00:47:00,40.8927216,29.3808706
14139,Yurt_B3_KatG_AP2_64:90,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8910343,29.3811708
1726,Yurt_A4_308_5b:04,2016-05-28 00:16:00,2016-05-28 01:57:00,40.8926558,29.3827778
17628,Yurt_B4_101_103_AP1_64:08,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8913871,29.382149
1816,Yurt_A2_S_205 _ca:69,2016-05-28 00:16:00,2016-05-28 01:27:00,40.8920702,29.382517
1858,Yurt_B8_209_63:cc,2016-05-28 00:16:00,2016-05-28 01:17:00,40.8937486,29.3807832
1823,Yurt_G_G08_fc:00,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8913239,29.3834846
19439,Yurt_G_G10_06:48,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8912087,29.3836734
1882,Yurt_B11_KatG_AP4_5a:6c,2016-05-28 00:16:00,2016-05-28 00:36:00,40.8907562,29.3830987
1932,Yurt_B7_319_63:dc,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8931063,29.3820436
1956,Yurt_G_G01_0a:1e,2016-05-28 00:16:00,2016-05-28 00:47:00,,
10701,D2_2037_d4:f2,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8917851,29.3825736
2049,Yurt_A2_G_005_47:84,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8922668,29.3822131
16462,FMAN_204_34:c4,2016-05-28 00:16:00,2016-05-28 02:27:00,40.891931,29.3790437
2273,Yurt_B8_1049_63:de,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8938447,29.381005
2120,CP_Baraka_04:d8,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8885025,29.3786083
2178,Yurt_B7_210_62:ae,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8933246,29.3816665
11835,Yurt_G_G09_fc:01,2016-05-28 00:16:00,2016-05-28 00:26:00,40.891114,29.3834486
11632,Yurt_A2_F_106_f8:4a,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8922806,29.3823489
2359,Yurt_A2_T_3023_5b:84,2016-05-28 00:16:00,2016-05-28 00:26:00,40.8920279,29.3826785
