device,router,connect_at,disconnect_at,lat,lng
11983,Yurt_A5_105_d3:68,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8927112,29.3821344
6637,Yurt_B8_204_64:1e,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8938545,29.3809099
8743,Yurt_B3_217_74:b0,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8908299,29.3816665
11846,Yurt_A3_F_1021_5a:88,2016-05-01 00:00:00,2016-05-01 00:10:00,40.892241,29.3830936
3355,Amfi_Tiyatro_3_7f:04,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8929699,29.3794177
3430,Yurt_B1_115_63:50,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8927238,29.3806319
3331,Yurt_A3_T_3023_5d:fe,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8921983,29.3831078
3483,Main_Gate_e4:b0,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8897876,29.3739547
3484,Yurt_A2_S_204_f8:39,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8922592,29.3821769
3485,Kopuklu_Cafe_7b:f0,2016-05-01 00:00:00,2016-05-01 01:02:00,40.8917053,29.3814705
3564,Yurt_B6_213_64:24,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8931563,29.3813792
3635,Yurt_B6_111_64:9a,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8933029,29.3813454
3694,Yurt_D1A_104_5c:e2,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8915796,29.3814459
3728,Yurt_B10_3030_61:bc,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8909511,29.3828069
3751,Yurt_A6_308_73:4e,2016-05-01 00:00:00,2016-05-01 03:28:00,40.8924527,29.3816769
11256,Yurt_B11_1030_63:2a,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8907988,29.3830067
4061,Yurt_A2_S_209_f8:43,2016-05-01 00:00:00,2016-05-01 01:02:00,40.8923583,29.3824532
4067,Yurt_A2_F_1020_5d:e2,2016-05-01 00:00:00,2016-05-01 01:32:00,40.8921763,29.3826055
10493,Yurt_B8_014_5c:42,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8936873,29.3807917
15999,Yurt_B3_123_5e:46,2016-05-01 00:00:00,2016-05-01 00:31:00,40.8911891,29.3817044
4210,Yurt_B5_211_74:52,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8920739,29.380988
4174,Yurt_Cafe2_d5:05,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8917726,29.3811259
4259,Yurt_G_G06_09:68,2016-05-01 00:00:00,2016-05-01 05:29:00,40.8911385,29.3835105
4360,Yurt_B4_103_64:08,2016-05-01 00:00:00,2016-05-01 06:09:00,40.8913871,29.382149
13381,Yurt_A5_309_64:7c,2016-05-01 00:00:00,2016-05-01 00:21:00,40.892745,29.3824068
12495,Yurt_B9_319_5c:46,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8944974,29.3803707
4204,Yurt_A3_S_209_47:ce,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8924522,29.3828667
4276,Yurt_A1_T_303_f8:5a,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8917838,29.3820471
4427,Yurt_A6_203_62:20,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8927851,29.3816755
4522,President_House_7b:a2,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8924657,29.3833071
13451,Main_Gate_e4:b0,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8897876,29.3739547
4484,Picasdro_Cafe_7c:25,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8916833,29.381402
4543,Kopuklu_Cafe_7b:f0,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8917053,29.3814705
11805,Piazza_Cafe_7b:f7,2016-05-01 00:00:00,2016-05-01 00:31:00,40.8918525,29.3814655
14330,Yurt_B7_219_63:38,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8930657,29.3821384
17536,Yurt_A2_T_309_f7:7e,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8923437,29.3822749
4627,Yurt_A2_G_003_47:cf,2016-05-01 00:00:00,2016-05-01 00:51:00,40.8919201,29.3823708
4630,Yurt_B2_3003_62:60,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8924607,29.3798138
11665,FENS_ucmerdiven_d5:3b,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8911212,29.3792824
4650,Yurt_G_G09_fc:01,2016-05-01 00:00:00,2016-05-01 01:22:00,40.891114,29.3834486
4759,Yurt_B11_303_62:c4,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8907129,29.3828123
4748,Yurt_A2_S_2020_5b:54,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8922327,29.38282
11570,Yurt_B3_203_64:38,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8913807,29.3817424
4712,Yurt_B9_319_5c:46,2016-05-01 00:00:00,2016-05-01 00:41:00,40.8944974,29.3803707
4806,Yurt_B11_3030_55:a2,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8906273,29.3827336
4816,Yurt_Cafe1_35:f7,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8917931,29.3813097
12390,FENS_1092:36:0e,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8908797,29.3797616
5033,Yurt_A6_308_73:4e,2016-05-01 00:00:00,2016-05-01 04:18:00,40.8924527,29.3816769
5042,Yurt_A2_F_1020_5d:e2,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8921763,29.3826055
5146,CP_G076_Elektrik_Odas&#305;_n03:a2,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8885083,29.3798546
5059,Yurt_A6_303_63:c0,2016-05-01 00:00:00,2016-05-01 01:43:00,40.8928123,29.3816709
11858,Yurt_A6_3028_64:70,2016-05-01 00:00:00,2016-05-01 00:21:00,40.8926733,29.3813851
5180,Yurt_B8_109_62:d2,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8937367,29.3808489
5139,Yurt_B5_211_74:52,2016-05-01 00:00:00,2016-05-01 00:10:00,40.8920739,29.380988
8,Yurt_B2_315_64:76,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8923541,29.3806977
16012,Yurt_A6_G028_64:5e,2016-05-01 00:10:00,2016-05-01 01:02:00,40.8926447,29.3815286
17620,Yurt_A2_F_1020_5d:e2,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8921763,29.3826055
85,Yurt_B8_319_5d:be,2016-05-01 00:10:00,2016-05-01 01:12:00,40.8933421,29.3807265
170,Kopuklu_Cafe_7b:f0,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8917053,29.3814705
187,Yurt_B9_104_63:b8,2016-05-01 00:10:00,2016-05-01 00:31:00,40.89412,29.380617
300,Yurt_G_G03_0a:a4,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8914566,29.3836555
272,Yurt_B8_109_62:d2,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8937367,29.3808489
254,Yurt_B11_217:95:d2,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8906657,29.383107
11003,Yurt_B3_103_70:7c,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8913527,29.3815534
450,Yurt_B10_203_59:24,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8910166,29.3833481
17129,Yurt_A3_F_1021_5a:88,2016-05-01 00:10:00,2016-05-01 01:43:00,40.892241,29.3830936
196,Yurt_B11_3030_55:a2,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8906273,29.3827336
209,Yurt_A6_3028_64:70,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8926733,29.3813851
219,Yurt_B5_311_64:02,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8922811,29.380872
16017,Yurt_A2_T_303_f8:71,2016-05-01 00:10:00,2016-05-01 01:02:00,40.8919288,29.3824428
11520,Yurt_B2_315_64:76,2016-05-01 00:10:00,2016-05-01 13:53:00,40.8923541,29.3806977
12367,D2_1012_a9:3b,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8916654,29.3827355
10633,Yurt_A5_209_63:62,2016-05-01 00:10:00,2016-05-01 00:51:00,40.8925543,29.3824349
10296,Piazza_Cafe_7b:f7,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8918525,29.3814655
626,Yurt_B9_203_61:48,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8940853,29.3806579
551,Yurt_B2_105_74:a8,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8924178,29.3802534
710,Main_Gate_e4:b0,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8897876,29.3739547
789,Yurt_B3_109_5d:c4,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8911976,29.3813639
16796,Kopuklu_Cafe_7b:f0,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8917053,29.3814705
12078,Yurt_B2_211_60:80,2016-05-01 00:10:00,2016-05-01 02:04:00,40.8925599,29.380639
750,Yurt_B3_219_e4:84,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8912151,29.3817692
764,Yurt_B9_104_63:b8,2016-05-01 00:10:00,2016-05-01 00:41:00,40.89412,29.380617
818,IC_7/24_c4:2f,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8900774,29.3776708
821,Yurt_A2_F_1020_5d:e2,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8921763,29.3826055
849,Yurt_B6_3053_5d:ca,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8931616,29.3813229
990,Yurt_B4_211_61:ac,2016-05-01 00:10:00,2016-05-01 04:18:00,40.8915281,29.3821328
1021,LC_1009_fc:db,2016-05-01 00:10:00,2016-05-01 00:51:00,40.8917012,29.3772877
1089,Yurt_B1_007_5a:78,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8926823,29.3809213
1095,Yurt_D1A_209_64:8c,2016-05-01 00:10:00,2016-05-01 01:12:00,40.8914002,29.3819022
1066,Yurt_A5_105_d3:68,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8927112,29.3821344
1186,Yurt_B7_G039_62:ec,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8932467,29.3820105
1280,Yurt_A2_T_309_f7:7e,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8923437,29.3822749
8896,Yurt_B7_2053_63:e2,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8929525,29.3819474
1348,Yurt_A4_G016_5E:12,2016-05-01 00:10:00,2016-05-01 02:25:00,,
1351,Yurt_B2_117_74:6a,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8924083,29.3807481
1320,Yurt_A2_S_209_f8:43,2016-05-01 00:10:00,2016-05-01 08:11:00,40.8923583,29.3824532
1345,Yurt_B9_2053_63:64,2016-05-01 00:10:00,2016-05-01 00:51:00,40.8943926,29.3806796
1476,Yurt_A4_G016_5E:12,2016-05-01 00:10:00,2016-05-01 00:21:00,,
1574,Yurt_A3_G_006_62:62,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8921866,29.3829386
1547,Piazza_Cafe_7b:f7,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8918525,29.3814655
1648,Yurt_A6_103_74:22,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8929099,29.3816002
16033,Yurt_B7_204_63:fc,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8928704,29.3818197
15970,Yurt_A3_G_004_47:83,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8924407,29.3828527
12442,Yurt_A2_G_1020_5d:fc,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8942777,29.3810554
14568,Yurt_B9_3053_63:94,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8944103,29.3807027
1703,CP_Baraka_04:d8,2016-05-01 00:10:00,2016-05-01 01:02:00,40.8885025,29.3786083
11189,Yurt_B10_203_59:24,2016-05-01 00:10:00,2016-05-01 10:02:00,40.8910166,29.3833481
1765,UC_1089_e6:28,2016-05-01 00:10:00,2016-05-01 01:22:00,40.891015,29.3799781
1786,Yurt_B9_009_5f:70,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8942319,29.3807449
1835,Yurt_B11_3030_55:a2,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8906273,29.3827336
1839,Yurt_B9_009_5f:70,2016-05-01 00:10:00,2016-05-01 06:39:00,40.8942319,29.3807449
14895,Yurt_A5_105_d3:68,2016-05-01 00:10:00,2016-05-01 05:18:00,40.8927112,29.3821344
16409,Yurt_B8_3053_64:9e,2016-05-01 00:10:00,2016-05-01 00:21:00,40.893638,29.3811309
1866,Yurt_A6_1028_70:60,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8926611,29.381405
1885,Piazza_Cafe_7b:f7,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8918525,29.3814655
16861,Yurt_B4_224_64:3a,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8914839,29.38201
5926,Yurt_B7_G039_62:ec,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8932467,29.3820105
13354,Yurt_B6_303_59:34,2016-05-01 00:10:00,2016-05-01 04:38:00,40.8928906,29.3809673
14499,Yurt_A4_2020_5e:e6,2016-05-01 00:10:00,2016-05-01 00:51:00,40.8928006,29.3827207
1958,Yurt_B1_104_64:a8,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8922643,29.3813061
2051,Yurt_A4_3022_63:88,2016-05-01 00:10:00,2016-05-01 00:21:00,40.892906,29.3826768
2129,Yurt_A6_1028_70:60,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8926611,29.381405
2132,Yurt_B10_303_64:30,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8910154,29.383399
16462,FMAN_204_34:c4,2016-05-01 00:10:00,2016-05-01 04:18:00,40.891931,29.3790437
8249,Yurt_A6_103_74:22,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8929099,29.3816002
2140,Yurt_B5_211_74:52,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8920739,29.380988
2295,Yurt_B7_219_63:38,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8930657,29.3821384
2330,Yurt_A4_203_5b:04,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8926558,29.3827778
2401,Yurt_F_G05_09:80,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8914573,29.3837811
13436,CP_Marangozhane_7b:ca,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8880871,29.3807611
2436,Yurt_B7_219_63:38,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8930657,29.3821384
2431,Yurt_B11_1030_63:2a,2016-05-01 00:10:00,2016-05-01 00:51:00,40.8907988,29.3830067
2608,Yurt_D1B_218_e5:88,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8919709,29.3814396
2474,Yurt_A3_G_006_62:62,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8921866,29.3829386
2491,Yurt_B10_103_74:bc,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8908505,29.3832562
2644,Yurt_D1A_209_64:8c,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8914002,29.3819022
2661,Yurt_A3_G_006_62:62,2016-05-01 00:10:00,2016-05-01 01:22:00,40.8921866,29.3829386
14509,FASS_G039_3c:27,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8904877,29.3783466
2728,Yurt_B10_203_59:24,2016-05-01 00:10:00,2016-05-01 08:21:00,40.8910166,29.3833481
2772,Yurt_B1_309_62:6a,2016-05-01 00:10:00,2016-05-01 03:38:00,40.8925499,29.3806403
2754,Yurt_B11_G022_64:b8,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8904419,29.3828895
6609,Yurt_B11_203_62:2a,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8907774,29.382808
2887,President_House_7b:a2,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8924657,29.3833071
12829,Yurt_B2_105_74:a8,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8924178,29.3802534
2989,Yurt_B1_G016_64:a0,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8927216,29.3808706
2967,Yurt_B11_3030_55:a2,2016-05-01 00:10:00,2016-05-01 13:03:00,40.8906273,29.3827336
15301,Yurt_B2_009_74:a0,2016-05-01 00:10:00,2016-05-01 00:31:00,40.8925279,29.3803587
2971,Yurt_Cafe2_d5:05,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8917726,29.3811259
2976,LC_1020_90:6f,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8916058,29.3776663
2991,Yurt_B1_104_64:a8,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8922643,29.3813061
3054,Yurt_A1_F_106_f8:27,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8922173,29.3818446
9231,Yurt_B9_104_63:b8,2016-05-01 00:10:00,2016-05-01 12:53:00,40.89412,29.380617
3029,Yurt_B8_3053_64:9e,2016-05-01 00:10:00,2016-05-01 00:31:00,40.893638,29.3811309
3030,Yurt_A5_105_d3:68,2016-05-01 00:10:00,2016-05-01 00:41:00,40.8927112,29.3821344
17081,Yurt_A6_203_62:20,2016-05-01 00:10:00,2016-05-01 01:32:00,40.8927851,29.3816755
3092,Yurt_B4_G012_62:14,2016-05-01 00:10:00,2016-05-01 03:17:00,40.8917779,29.381839
10716,Yurt_B11_3030_55:a2,2016-05-01 00:10:00,2016-05-01 00:21:00,40.8906273,29.3827336
